Src,Dst,DependencyID,Direction,FromDeliverableID,TargetDeliverableID,Evidence,Statement
DEL-009-02,DEL-017-04,DEP-017-04-008,UPSTREAM,DEL-017-04,DEL-009-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-017_Existing Building Renovation (Old North Shop)/1_Working/DEL-017-04_Locker-Room/Dependencies.csv:9,Building permit required before construction commences
DEL-009-03,DEL-009-04,DEP-009-04-011,UPSTREAM,DEL-009-04,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-009_Permitting & Regulatory Compliance/1_Working/DEL-009-04_Code-Compliance-Register/Dependencies.csv:12,Safety Code permit requirements required as input to populate the register. Register cannot be fully populated until DEL-009-03 is obtained.
DEL-009-03,DEL-010-01,DEP-010-01-E05,UPSTREAM,DEL-010-01,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-010_Foundation Construction/1_Working/DEL-010-01_Foundation-Construction/Dependencies.csv:10,Safety Code permits must be in place before foundation construction commences
DEL-009-03,DEL-011-01,DEP-011-01-E08,UPSTREAM,DEL-011-01,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:12,All applicable Safety Code permits must be obtained
DEL-009-03,DEL-011-03,DEP-011-03-007,UPSTREAM,DEL-011-03,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-03_Repair-Bays/Dependencies.csv:8,Safety Code permits must be obtained before construction commences
DEL-009-03,DEL-014-01,DEP-014-01-E002,UPSTREAM,DEL-014-01,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-01_Cistern/Dependencies.csv:7,Alberta Safety Code plumbing permit must be obtained before plumbing rough-in begins
DEL-009-03,DEL-017-04,DEP-017-04-009,UPSTREAM,DEL-017-04,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-017_Existing Building Renovation (Old North Shop)/1_Working/DEL-017-04_Locker-Room/Dependencies.csv:10,Safety code permits (plumbing/electrical/mechanical) required before respective construction phases
DEL-009-03,DEL-018-06,DEP-018-06-011,UPSTREAM,DEL-018-06,DEL-009-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-06_Utility-Tieins/Dependencies.csv:12,Safety Code permits for gas and electrical work must be obtained before installation commences
DEL-010-01,DEL-011-01,DEP-011-01-E10,UPSTREAM,DEL-011-01,DEL-010-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:14,Foundation construction must be complete inspected and accepted before superstructure erection. Foundation as-built dimensions and anchor bolt locations verified against IFC drawings.
DEL-010-01,DEL-011-03,DEP-011-03-005,UPSTREAM,DEL-011-03,DEL-010-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-03_Repair-Bays/Dependencies.csv:6,Foundation construction must be accepted before superstructure and envelope work
DEL-010-01,DEL-011-05,DEP-011-05-E02,UPSTREAM,DEL-011-05,DEL-010-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-05_Wash-Bay-Enclosure/Dependencies.csv:5,Foundation construction (DEL-010-01) must be complete at the wash bay location before wash bay floor and wall work can proceed
DEL-011-01,DEL-011-03,DEP-011-03-003,UPSTREAM,DEL-011-03,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-03_Repair-Bays/Dependencies.csv:4,Concrete superstructure must be erected and cured before repair bay enclosure work can proceed
DEL-011-01,DEL-011-04,DEP-011-04-005,UPSTREAM,DEL-011-04,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-04_Doors-Entrances/Dependencies.csv:6,Structural openings in concrete superstructure must be complete before door frame installation can commence
DEL-011-01,DEL-011-05,DEP-011-05-E01,UPSTREAM,DEL-011-05,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-05_Wash-Bay-Enclosure/Dependencies.csv:4,Concrete superstructure (DEL-011-01) must be in place before wash bay enclosure installation proceeds
DEL-011-01,DEL-011-07,DEP-011-07-006,UPSTREAM,DEL-011-07,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-07_Mezzanine/Dependencies.csv:7,Superstructure must be structurally complete and cured before mezzanine framing loads can be applied
DEL-011-01,DEL-012-02,DEP-012-02-E01,UPSTREAM,DEL-012-02,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-012_Interior Construction & Fit-Out/1_Working/DEL-012-02_Utility-Room/Dependencies.csv:4,Building shell (PKG-011) must be structurally complete before utility room interior construction can commence
DEL-011-01,DEL-014-01,DEP-014-01-E003,UPSTREAM,DEL-014-01,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-01_Cistern/Dependencies.csv:8,Building structure and utility room walls/slab must be constructed to stage required for cistern placement before cistern installation
DEL-011-01,DEL-015-02,DEP-015-02-012,UPSTREAM,DEL-015-02,DEL-011-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-02_Lighting/Dependencies.csv:13,Building structure and ceiling must be substantially complete in each zone prior to fixture installation
DEL-011-02,DEL-011-03,DEP-011-03-004,UPSTREAM,DEL-011-03,DEL-011-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-03_Repair-Bays/Dependencies.csv:5,Steel plate embedments in repair bay floor must be placed or coordinated before floor finishes
DEL-011-02,DEL-011-07,DEP-011-07-007,UPSTREAM,DEL-011-07,DEL-011-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-07_Mezzanine/Dependencies.csv:8,Steel embedments for mezzanine attachment points must be installed and verified prior to mezzanine framing
DEL-011-07,DEL-012-01,DEP-012-01-E002,UPSTREAM,DEL-012-01,DEL-011-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-012_Interior Construction & Fit-Out/1_Working/DEL-012-01_Parts-Room/Dependencies.csv:5,Mezzanine structure (DEL-011-07) above parts room must be structurally complete before partition construction; mezzanine-partition structural interface verification required (HOLD POINT)
DEL-012-02,DEL-013-01,DEP-013-01-009,UPSTREAM,DEL-013-01,DEL-012-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:10,Utility Room (DEL-012-02) must be substantially complete before heating system installation can proceed
DEL-012-02,DEL-013-02,DEP-013-02-009,UPSTREAM,DEL-013-02,DEL-012-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-02_Air-Exchanger/Dependencies.csv:10,Utility Room must be structurally complete weathertight and available before equipment installation
DEL-012-02,DEL-013-03,DEP-013-03-E06,UPSTREAM,DEL-013-03,DEL-012-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:10,Utility Room must be substantially complete (floor walls roof electrical rough-in) before MUA unit can be set in place
DEL-013-04,DEL-013-03,DEP-013-03-E09,UPSTREAM,DEL-013-03,DEL-013-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:13,MUA supply volume must balance total exhaust volumes from DEL-013-04; exhaust volume data required before MUA can be sized
DEL-013-05,DEL-013-03,DEP-013-03-E10,UPSTREAM,DEL-013-03,DEL-013-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:14,MUA supply volume must balance total exhaust volumes from DEL-013-05; exhaust volume data required before MUA can be sized
DEL-014-01,DEL-014-03,DEP-014-03-005,UPSTREAM,DEL-014-03,DEL-014-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-03_Bulk-Water/Dependencies.csv:6,Cistern installation (DEL-014-01) must be at a stage that permits connection of the bulk fill line to the cistern
DEL-014-01,DEL-014-05,DEP-014-05-005,UPSTREAM,DEL-014-05,DEL-014-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-05_Emergency-Shower/Dependencies.csv:6,DEL-014-01 (Cistern & Distribution) supply piping must be roughed-in and pressure tested before emergency shower supply branch can be connected; cistern must be operational before commissioning
DEL-014-01,DEL-014-06,DEP-014-06-E01,UPSTREAM,DEL-014-06,DEL-014-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-06_Fixtures/Dependencies.csv:7,Cistern and distribution system must be installed and supply piping roughed-in to fixture zones before fixture final connections
DEL-014-02,DEL-014-06,DEP-014-06-E02,UPSTREAM,DEL-014-06,DEL-014-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-06_Fixtures/Dependencies.csv:8,Septic system installed and sanitary drain/DWV rough-in available at industrial wash station location
DEL-014-04,DEL-014-05,DEP-014-05-006,UPSTREAM,DEL-014-05,DEL-014-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-05_Emergency-Shower/Dependencies.csv:7,DEL-014-04 (Floor Drains & Sump Drains) floor drain below emergency shower location must be installed before activating flow test
DEL-015-01,DEL-015-02,DEP-015-02-009,UPSTREAM,DEL-015-02,DEL-015-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-02_Lighting/Dependencies.csv:10,Lighting circuits shall not be energized until three-phase power service (DEL-015-01) is installed and approved
DEL-015-01,DEL-015-03,DEP-015-03-006,UPSTREAM,DEL-015-03,DEL-015-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-03_Receptacles/Dependencies.csv:7,Three-phase power service (DEL-015-01) must be energized before receptacle circuits can be commissioned. Main distribution panelboard(s) must be installed and branch circuit capacity available.
DEL-015-01,DEL-015-04,DEP-015-04-010,UPSTREAM,DEL-015-04,DEL-015-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-04_Equipment-Power/Dependencies.csv:11,Three-phase power service (DEL-015-01) must be complete and energized before equipment circuits can be energized
DEL-015-04,DEL-013-01,DEP-013-01-010,UPSTREAM,DEL-013-01,DEL-015-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:11,Electrical power supply circuit for heating system must be installed and energized before installation
DEL-015-04,DEL-016-01,DEP-016-01-E02,UPSTREAM,DEL-016-01,DEL-015-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-016_Crane & Lifting Equipment/1_Working/DEL-016-01_Overhead-Cranes/Dependencies.csv:7,Dedicated electrical power circuit for cranes must be available at crane disconnect location before crane installation and testing. Circuit provided by PKG-015 / DEL-015-04 (SOW-0059).
DEL-016-01,DEL-002-12,DEP-002-12-E09,UPSTREAM,DEL-002-12,DEL-016-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-12_Specification/Dependencies.csv:13,Crane manufacturer specifications (wheel loads runway gauge bridge span CMAA service class) are an irrefutable prerequisite for crane runway structural design
DEL-016-01,DEL-013-06,DEP-013-06-E02,UPSTREAM,DEL-013-06,DEL-016-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-06_Ceiling-Fans/Dependencies.csv:6,IFC Crane drawings showing crane rail elevation and maximum hook path envelope required for fan layout design to establish clearance
DEL-018-01,DEL-018-02,DEP-018-02-005,UPSTREAM,DEL-018-02,DEL-018-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-02_Grading-Landscape/Dependencies.csv:6,DEL-018-01 (Topsoil Stripping) must be complete before grading commences
DEL-018-01,DEL-018-03,DEP-018-03-003,UPSTREAM,DEL-018-03,DEL-018-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-03_Driving-Surface/Dependencies.csv:4,Topsoil stripping of all driving surface areas must be complete before gravel placement begins
DEL-018-01,DEL-018-04,DEP-018-04-E01,UPSTREAM,DEL-018-04,DEL-018-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-04_Pads/Dependencies.csv:6,Topsoil stripping (DEL-018-01) must be complete in pad areas before pad construction commences
DEL-018-02,DEL-018-03,DEP-018-03-004,UPSTREAM,DEL-018-03,DEL-018-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-03_Driving-Surface/Dependencies.csv:5,Site grading and sub-base formation must be confirmed complete before gravel placement
DEL-018-02,DEL-018-04,DEP-018-04-E02,UPSTREAM,DEL-018-04,DEL-018-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-04_Pads/Dependencies.csv:7,Site grading (DEL-018-02) must be sufficiently complete and subgrade approved before pad construction
DEL-018-02,DEL-018-05,DEP-018-05-004,UPSTREAM,DEL-018-05,DEL-018-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-05_Wash-Bay-Drainage/Dependencies.csv:5,Site Grading must be substantially complete to establish drainage grades before wash bay drainage construction can proceed
DEL-018-02,DEL-018-06,DEP-018-06-007,UPSTREAM,DEL-018-06,DEL-018-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-06_Utility-Tieins/Dependencies.csv:8,Site grading must be substantially complete in utility corridor areas before trenching commences
DEL-019-01,DEL-009-03,DEP-009-03-E01,UPSTREAM,DEL-009-03,DEL-019-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-009_Permitting & Regulatory Compliance/1_Working/DEL-009-03_Safety-Code-Permits/Dependencies.csv:5,OH&S plan (DEL-019-01) must be initiated to inform safety code audit scope and permit applications
DEL-019-01,DEL-011-01,DEP-011-01-E14,UPSTREAM,DEL-011-01,DEL-019-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:18,Prime Contractor designation must be established and OH&S program active before construction
DEL-019-01,DEL-019-02,DEP-019-02-006,UPSTREAM,DEL-019-02,DEL-019-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-019_Construction Management & OH&S/1_Working/DEL-019-02_Weekly-Coordination/Dependencies.csv:7,DEL-019-01 (Prime Contractor Designation) must be complete before weekly meeting governance can be formally initialized. Governance and authority structures are required inputs.
DEL-019-01,DEL-019-03,DEP-019-03-004,UPSTREAM,DEL-019-03,DEL-019-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-019_Construction Management & OH&S/1_Working/DEL-019-03_Subcontractor-Mgmt/Dependencies.csv:5,Prime Contractor designation must be held before any Subcontractors mobilise on site; OH&S program content addressing subcontractors derives from DEL-019-01
DEL-019-01,DEL-019-04,DEP-019-04-004,UPSTREAM,DEL-019-04,DEL-019-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-019_Construction Management & OH&S/1_Working/DEL-019-04_QC-Management/Dependencies.csv:5,DEL-019-01 must be established before QC authority structure can be confirmed; QC program draws authority from OH&S program
DEL-019-04,DEL-020-01,DEP-020-01-007,UPSTREAM,DEL-020-01,DEL-019-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-020_Commissioning & Closeout/1_Working/DEL-020-01_Commissioning/Dependencies.csv:8,QC management verification (DEL-019-04) must be complete before commissioning
DEL-020-01,DEL-020-02,DEP-020-02-007,UPSTREAM,DEL-020-02,DEL-020-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-020_Commissioning & Closeout/1_Working/DEL-020-02_Final-Inspection/Dependencies.csv:8,DEL-020-01 must be substantially complete before final inspection; written confirmation of commissioning completion required
DEL-020-02,DEL-020-03,DEP-020-03-E002,UPSTREAM,DEL-020-03,DEL-020-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-020_Commissioning & Closeout/1_Working/DEL-020-03_Closeout-Docs/Dependencies.csv:9,CCC issuance and final inspection records from DEL-020-02 are required prerequisites; CCC is an explicit gate for lien holdback release package submission
DEL-020-02,DEL-021-05,DEP-021-05-E01,UPSTREAM,DEL-021-05,DEL-020-02,"/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-021_Bonding, Insurance & Warranty/1_Working/DEL-021-05_Warranty/Dependencies.csv:6",CCC must be issued and signed by Owner before warranty period begins; CCC date is the warranty period start trigger
DEL-021-01,DEL-021-02,DEP-021-02-005,UPSTREAM,DEL-021-02,DEL-021-01,"/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-021_Bonding, Insurance & Warranty/1_Working/DEL-021-02_Performance-Bonds/Dependencies.csv:6",DEL-021-01 (Bid Security) establishes surety relationship via Consent of Surety; required input before performance bond procurement can proceed
DEL-021-02,DEL-011-01,DEP-011-01-E12,UPSTREAM,DEL-011-01,DEL-021-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:16,Performance Bond (50%) and Labour & Material Payment Bond (50%) must be in place before construction
DEL-021-02,DEL-021-04,DEP-021-04-005,UPSTREAM,DEL-021-04,DEL-021-02,"/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-021_Bonding, Insurance & Warranty/1_Working/DEL-021-04_Contract-Execution/Dependencies.csv:6",Performance and Payment Bonds must be provided with or within 10 days of executed contract
DEL-021-03,DEL-011-01,DEP-011-01-E13,UPSTREAM,DEL-011-01,DEL-021-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:17,Insurance coverage per RFP must be in place with County named as additional insured
DEL-021-03,DEL-019-01,DEP-019-01-005,UPSTREAM,DEL-019-01,DEL-021-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-019_Construction Management & OH&S/1_Working/DEL-019-01_Prime-Contractor/Dependencies.csv:6,Insurance Certificates with Camrose County named as additional insured are required before contract execution and must be maintained throughout the project.
DEL-021-03,DEL-019-03,DEP-019-03-007,UPSTREAM,DEL-019-03,DEL-021-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-019_Construction Management & OH&S/1_Working/DEL-019-03_Subcontractor-Mgmt/Dependencies.csv:8,Design-Builder's own insurance covering independent Subcontractors (min $5M GL and $5M employer liability) must be verified before any Subcontractor onboarding begins
DEL-021-03,DEL-021-04,DEP-021-03-006,DOWNSTREAM,DEL-021-03,DEL-021-04,"/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-021_Bonding, Insurance & Warranty/1_Working/DEL-021-03_Insurance/Dependencies.csv:7",Insurance documentation must be in place and accepted by County before contract execution; DEL-021-04 cannot proceed without completed insurance package
DEL-021-03,DEL-021-04,DEP-021-04-006,UPSTREAM,DEL-021-04,DEL-021-03,"/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-021_Bonding, Insurance & Warranty/1_Working/DEL-021-04_Contract-Execution/Dependencies.csv:7",Insurance documentation must be in place as a condition of contract execution
DEL-021-04,DEL-011-01,DEP-011-01-E11,UPSTREAM,DEL-011-01,DEL-021-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:15,Contract must be executed before construction commences
DEL-021-04,DEL-019-01,DEP-019-01-003,UPSTREAM,DEL-019-01,DEL-021-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-019_Construction Management & OH&S/1_Working/DEL-019-01_Prime-Contractor/Dependencies.csv:4,Contract award and CCDC 14-2013 contract execution is required before Prime Contractor Designation Form can be executed and before work commences.
